Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales
1054,CA-2018-716536,26/07/2018,27/07/2018,First Class,AA-44152,Customer AA-44152,Home Office,United States,Philadelphia,New York,79673,West,FUR-CH-18506315,Furniture,Chairs,Chairs Item 20,721.95
1055,CA-2018-785976,14/10/2018,17/10/2018,Second Class,AA-16509,Customer AA-16509,Consumer,United States,San Francisco,New York,19288,West,TEC-AC-94020538,Technology,Accessories,Accessories Item 51,151.58
1056,CA-2017-772481,02/07/2017,05/07/2017,Standard Class,DD-19130,Customer DD-19130,Consumer,United States,New York City,Washington,89260,East,TEC-MA-70893762,Technology,Machines,Machines Item 62,2297.09
1057,CA-2016-862516,02/12/2016,07/12/2016,First Class,AA-83302,Customer AA-83302,Corporate,United States,San Francisco,Illinois,35370,South,OFF-AP-60259874,Office Supplies,Appliances,Appliances Item 20,81.41
1058,CA-2018-701898,07/05/2018,13/05/2018,Second Class,CC-68633,Customer CC-68633,Corporate,United States,Houston,California,18757,West,FUR-FU-54152128,Furniture,Furnishings,Furnishings Item 13,854.96
1059,CA-2017-344426,21/07/2017,23/07/2017,Second Class,CC-35621,Customer CC-35621,Consumer,United States,Seattle,Texas,79067,South,FUR-CH-97551256,Furniture,Chairs,Chairs Item 27,300.85
1060,CA-2017-822875,22/05/2017,26/05/2017,Second Class,DD-54336,Customer DD-54336,Corporate,United States,New York City,Washington,74291,Central,FUR-TA-42327354,Furniture,Tables,Tables Item 27,252.75
1061,CA-2016-215402,17/07/2016,18/07/2016,Same Day,AA-34463,Customer AA-34463,Home Office,United States,Los Angeles,Pennsylvania,66312,West,OFF-LA-12031817,Office Supplies,Labels,Labels Item 93,35.42
1062,CA-2015-429547,20/03/2015,21/03/2015,Same Day,AA-77523,Customer AA-77523,Consumer,United States,Los Angeles,New York,82737,East,FUR-BO-52475148,Furniture,Bookcases,Bookcases Item 58,453.73
1063,CA-2018-890710,08/05/2018,11/05/2018,First Class,CC-56336,Customer CC-56336,Corporate,United States,Los Angeles,Illinois,81973,East,TEC-PH-53027991,Technology,Phones,Phones Item 35,2263.42
1064,CA-2016-614907,20/06/2016,21/06/2016,First Class,AA-26207,Customer AA-26207,Consumer,United States,Los Angeles,Washington,84471,West,FUR-TA-47318210,Furniture,Tables,Tables Item 49,376.81
1065,CA-2016-150745,27/02/2016,29/02/2016,Same Day,BB-31449,Customer BB-31449,Home Office,United States,Chicago,Texas,15381,South,OFF-FA-58437852,Office Supplies,Fasteners,Fasteners Item 59,124.28
1066,CA-2018-177131,02/08/2018,06/08/2018,Standard Class,CC-69840,Customer CC-69840,Home Office,United States,Seattle,Pennsylvania,83735,West,OFF-BI-96293373,Office Supplies,Binders,Binders Item 36,195.93
1067,CA-2018-110328,04/01/2018,09/01/2018,Second Class,AA-45354,Customer AA-45354,Home Office,United States,Chicago,Washington,94221,East,TEC-CO-71762609,Technology,Copiers,Copiers Item 79,1196.88
1068,CA-2015-512217,30/04/2015,01/05/2015,First Class,AA-90954,Customer AA-90954,Home Office,United States,Houston,New York,90593,Central,TEC-CO-60090512,Technology,Copiers,Copiers Item 46,720.35
1069,CA-2017-902521,01/09/2017,05/09/2017,First Class,AA-73780,Customer AA-73780,Home Office,United States,Los Angeles,Pennsylvania,92898,Central,OFF-AP-17136170,Office Supplies,Appliances,Appliances Item 29,168.54
1070,CA-2018-611014,14/08/2018,18/08/2018,Same Day,CC-49301,Customer CC-49301,Corporate,United States,Philadelphia,Washington,30416,Central,FUR-FU-23539228,Furniture,Furnishings,Furnishings Item 41,845.64
1071,CA-2017-139133,09/08/2017,11/08/2017,Standard Class,DD-98619,Customer DD-98619,Corporate,United States,New York City,Illinois,20895,Central,TEC-AC-82665351,Technology,Accessories,Accessories Item 68,735.77
1072,CA-2016-682936,30/08/2016,01/09/2016,Second Class,DD-80490,Customer DD-80490,Consumer,United States,Houston,California,28641,East,FUR-BO-69518521,Furniture,Bookcases,Bookcases Item 65,840.77
1073,CA-2015-389080,05/08/2015,06/08/2015,First Class,DD-27214,Customer DD-27214,Consumer,United States,San Francisco,Texas,69020,West,FUR-FU-91420487,Furniture,Furnishings,Furnishings Item 65,458.09
1074,CA-2018-806047,29/11/2018,04/12/2018,Standard Class,BB-70959,Customer BB-70959,Home Office,United States,Seattle,Texas,44382,South,TEC-MA-26053680,Technology,Machines,Machines Item 89,946.12
1075,CA-2018-915772,30/12/2018,03/01/2019,Standard Class,BB-74120,Customer BB-74120,Consumer,United States,San Francisco,New York,28103,West,TEC-PH-25862444,Technology,Phones,Phones Item 47,1339.96
1076,CA-2016-408199,05/08/2016,07/08/2016,Standard Class,DD-48703,Customer DD-48703,Corporate,United States,Philadelphia,Washington,33601,West,FUR-TA-63273405,Furniture,Tables,Tables Item 50,831.42
1077,CA-2017-547539,19/11/2017,20/11/2017,Same Day,AA-32884,Customer AA-32884,Consumer,United States,Chicago,Pennsylvania,34359,Central,FUR-TA-12623548,Furniture,Tables,Tables Item 68,192.13
1078,CA-2017-687414,09/09/2017,11/09/2017,Same Day,DD-38986,Customer DD-38986,Home Office,United States,Houston,Texas,51318,West,FUR-FU-49696596,Furniture,Furnishings,Furnishings Item 82,871.13
1079,CA-2017-808142,20/01/2017,25/01/2017,First Class,CC-33416,Customer CC-33416,Consumer,United States,Los Angeles,Washington,47444,South,TEC-AC-84369470,Technology,Accessories,Accessories Item 43,941.07
1080,CA-2016-506046,22/06/2016,23/06/2016,Standard Class,BB-93298,Customer BB-93298,Home Office,United States,Seattle,California,49266,South,TEC-MA-88513342,Technology,Machines,Machines Item 2,262.66
1081,CA-2016-992663,18/10/2016,20/10/2016,First Class,BB-23271,Customer BB-23271,Consumer,United States,Chicago,Washington,74265,East,OFF-BI-30096907,Office Supplies,Binders,Binders Item 1,116.48
1082,CA-2015-209116,12/12/2015,13/12/2015,First Class,DD-59165,Customer DD-59165,Home Office,United States,Houston,Washington,47539,West,TEC-AC-54486420,Technology,Accessories,Accessories Item 86,1027.53
1083,CA-2016-320180,13/11/2016,14/11/2016,Second Class,AA-75418,Customer AA-75418,Home Office,United States,Los Angeles,Texas,24129,South,TEC-CO-51991900,Technology,Copiers,Copiers Item 61,778.9
1084,CA-2015-168872,31/08/2015,02/09/2015,Second Class,AA-21290,Customer AA-21290,Corporate,United States,New York City,Illinois,47438,Central,TEC-PH-14644202,Technology,Phones,Phones Item 87,181.13
1085,CA-2015-567423,14/06/2015,16/06/2015,First Class,CC-42340,Customer CC-42340,Consumer,United States,Houston,Texas,90603,South,OFF-LA-13650715,Office Supplies,Labels,Labels Item 39,137.48
1086,CA-2018-859676,22/12/2018,25/12/2018,First Class,BB-65844,Customer BB-65844,Home Office,United States,Seattle,California,81250,West,OFF-LA-58871555,Office Supplies,Labels,Labels Item 78,374.28
1087,CA-2018-730416,09/12/2018,14/12/2018,Standard Class,DD-13345,Customer DD-13345,Home Office,United States,New York City,Illinois,47291,Central,FUR-FU-66740164,Furniture,Furnishings,Furnishings Item 73,1048.92
1088,CA-2018-303957,07/01/2018,09/01/2018,Second Class,AA-61607,Customer AA-61607,Consumer,United States,Chicago,Texas,56562,East,TEC-AC-24154241,Technology,Accessories,Accessories Item 21,764.37
1089,CA-2016-621898,07/04/2016,10/04/2016,Standard Class,AA-58011,Customer AA-58011,Home Office,United States,Houston,Pennsylvania,45875,South,TEC-CO-36029248,Technology,Copiers,Copiers Item 27,178.87
1090,CA-2015-489952,23/01/2015,24/01/2015,First Class,AA-24111,Customer AA-24111,Home Office,United States,San Francisco,Texas,92923,West,OFF-BI-82683063,Office Supplies,Binders,Binders Item 55,13.01
1091,CA-2017-420005,24/07/2017,29/07/2017,First Class,DD-43221,Customer DD-43221,Home Office,United States,Chicago,California,79654,East,OFF-FA-69979181,Office Supplies,Fasteners,Fasteners Item 88,238.2
1092,CA-2016-973540,14/12/2016,15/12/2016,Standard Class,CC-14222,Customer CC-14222,Home Office,United States,San Francisco,Pennsylvania,50224,Central,TEC-MA-45109131,Technology,Machines,Machines Item 63,1255.05
1093,CA-2015-218488,16/10/2015,17/10/2015,Same Day,AA-86215,Customer AA-86215,Corporate,United States,Seattle,Texas,82609,Central,OFF-LA-26898592,Office Supplies,Labels,Labels Item 21,19.56
1094,CA-2015-648022,01/01/2015,07/01/2015,Second Class,BB-21098,Customer BB-21098,Consumer,United States,Los Angeles,Washington,39811,Central,TEC-AC-65266710,Technology,Accessories,Accessories Item 28,469.47
1095,CA-2016-270972,27/08/2016,29/08/2016,Same Day,CC-49698,Customer CC-49698,Consumer,United States,San Francisco,New York,80315,East,TEC-AC-79310032,Technology,Accessories,Accessories Item 30,138.66
1096,CA-2017-953248,01/09/2017,05/09/2017,Second Class,CC-33888,Customer CC-33888,Consumer,United States,San Francisco,New York,34837,West,OFF-BI-19083327,Office Supplies,Binders,Binders Item 6,204.41
1097,CA-2017-846322,22/06/2017,23/06/2017,First Class,CC-28052,Customer CC-28052,Corporate,United States,Philadelphia,Texas,91241,West,OFF-BI-74234179,Office Supplies,Binders,Binders Item 68,23.65
1098,CA-2018-438496,03/05/2018,04/05/2018,First Class,CC-66863,Customer CC-66863,Home Office,United States,Houston,Pennsylvania,52932,South,TEC-CO-94883016,Technology,Copiers,Copiers Item 100,479.7
1099,CA-2018-981782,26/04/2018,02/05/2018,Standard Class,DD-34674,Customer DD-34674,Home Office,United States,Chicago,Washington,83111,Central,OFF-PA-36060115,Office Supplies,Paper,Paper Item 80,163.21
1100,CA-2017-464533,10/07/2017,13/07/2017,Same Day,BB-67074,Customer BB-67074,Consumer,United States,Chicago,New York,43816,Central,FUR-BO-71427404,Furniture,Bookcases,Bookcases Item 15,368.34
1101,CA-2015-963949,09/01/2015,11/01/2015,First Class,CC-17852,Customer CC-17852,Consumer,United States,Seattle,Washington,87107,Central,OFF-AP-25884566,Office Supplies,Appliances,Appliances Item 52,28.89
1102,CA-2015-703793,22/06/2015,24/06/2015,Second Class,DD-80662,Customer DD-80662,Consumer,United States,San Francisco,Pennsylvania,46349,South,FUR-FU-70429885,Furniture,Furnishings,Furnishings Item 43,81.68
1103,CA-2015-806467,05/04/2015,10/04/2015,First Class,BB-91577,Customer BB-91577,Consumer,United States,Houston,California,70843,Central,FUR-CH-82547297,Furniture,Chairs,Chairs Item 9,581.51
1104,CA-2015-651296,13/03/2015,17/03/2015,Standard Class,BB-45714,Customer BB-45714,Consumer,United States,Philadelphia,Illinois,19966,West,FUR-BO-78680174,Furniture,Bookcases,Bookcases Item 6,101.25
1105,CA-2018-788080,28/01/2018,01/02/2018,Second Class,AA-70221,Customer AA-70221,Corporate,United States,Seattle,California,68344,South,FUR-CH-75141056,Furniture,Chairs,Chairs Item 22,502.9
1106,CA-2015-845402,05/10/2015,06/10/2015,Second Class,BB-99448,Customer BB-99448,Home Office,United States,San Francisco,California,40639,South,OFF-BI-95657920,Office Supplies,Binders,Binders Item 90,10.63
1107,CA-2015-123256,07/07/2015,09/07/2015,First Class,BB-92535,Customer BB-92535,Consumer,United States,New York City,California,87428,East,TEC-PH-56536003,Technology,Phones,Phones Item 70,286.9
1108,CA-2017-762068,20/07/2017,26/07/2017,Second Class,BB-78270,Customer BB-78270,Home Office,United States,Chicago,Illinois,98865,West,TEC-MA-83663964,Technology,Machines,Machines Item 77,2031.09
1109,CA-2016-275116,26/12/2016,30/12/2016,Same Day,CC-34483,Customer CC-34483,Home Office,United States,Seattle,Illinois,82925,South,FUR-CH-56332807,Furniture,Chairs,Chairs Item 100,385.54
1110,CA-2015-748662,01/05/2015,02/05/2015,First Class,BB-51298,Customer BB-51298,Corporate,United States,Seattle,Illinois,34859,Central,OFF-PA-13625826,Office Supplies,Paper,Paper Item 27,147.76
1111,CA-2015-374359,26/06/2015,27/06/2015,Standard Class,AA-97387,Customer AA-97387,Corporate,United States,Seattle,Washington,98706,Central,OFF-PA-41508596,Office Supplies,Paper,Paper Item 56,31.44
1112,CA-2018-661256,27/08/2018,30/08/2018,First Class,CC-69962,Customer CC-69962,Corporate,United States,Chicago,Illinois,35541,West,FUR-BO-32328944,Furniture,Bookcases,Bookcases Item 27,1011.73
1113,CA-2017-114816,08/07/2017,11/07/2017,Standard Class,DD-15224,Customer DD-15224,Home Office,United States,Chicago,Illinois,67766,East,OFF-LA-28744803,Office Supplies,Labels,Labels Item 3,44.94
1114,CA-2016-444453,27/05/2016,01/06/2016,First Class,AA-27318,Customer AA-27318,Consumer,United States,San Francisco,Texas,82596,West,FUR-BO-20263140,Furniture,Bookcases,Bookcases Item 51,101.83
1115,CA-2015-395010,22/01/2015,24/01/2015,Second Class,BB-32335,Customer BB-32335,Consumer,United States,Seattle,California,85631,West,OFF-AR-75970884,Office Supplies,Art,Art Item 41,28.16
1116,CA-2017-558925,21/02/2017,24/02/2017,Same Day,AA-57586,Customer AA-57586,Home Office,United States,New York City,Pennsylvania,65392,South,TEC-PH-90514611,Technology,Phones,Phones Item 9,482.86
1117,CA-2015-625650,24/02/2015,25/02/2015,Same Day,DD-21616,Customer DD-21616,Corporate,United States,Philadelphia,Washington,73274,West,FUR-TA-55085098,Furniture,Tables,Tables Item 41,539.32
1118,CA-2017-841780,18/12/2017,20/12/2017,Standard Class,BB-32455,Customer BB-32455,Corporate,United States,Seattle,California,13962,West,TEC-AC-34527250,Technology,Accessories,Accessories Item 80,2360.87
1119,CA-2017-197276,08/03/2017,12/03/2017,Second Class,BB-70107,Customer BB-70107,Corporate,United States,Philadelphia,New York,71175,South,OFF-AP-68164550,Office Supplies,Appliances,Appliances Item 45,164.55
1120,CA-2018-828386,12/06/2018,17/06/2018,First Class,CC-73397,Customer CC-73397,Consumer,United States,Houston,Pennsylvania,22621,West,OFF-PA-98581450,Office Supplies,Paper,Paper Item 58,133.9
1121,CA-2018-857241,17/06/2018,23/06/2018,Standard Class,BB-42538,Customer BB-42538,Consumer,United States,Chicago,Pennsylvania,92748,West,TEC-PH-56368993,Technology,Phones,Phones Item 35,478.67
1122,CA-2017-869196,26/12/2017,27/12/2017,Same Day,DD-90576,Customer DD-90576,Home Office,United States,San Francisco,New York,86906,West,TEC-PH-34971816,Technology,Phones,Phones Item 77,1485.89
1123,CA-2017-189799,24/09/2017,26/09/2017,Same Day,AA-28122,Customer AA-28122,Consumer,United States,San Francisco,New York,20281,East,TEC-AC-91425431,Technology,Accessories,Accessories Item 82,307.88
1124,CA-2015-216923,15/11/2015,20/11/2015,Standard Class,AA-96248,Customer AA-96248,Corporate,United States,Los Angeles,Pennsylvania,80197,South,OFF-FA-66139957,Office Supplies,Fasteners,Fasteners Item 1,29.73
1125,CA-2015-138321,13/05/2015,19/05/2015,First Class,AA-64609,Customer AA-64609,Consumer,United States,Los Angeles,Illinois,15701,Central,OFF-AR-67341952,Office Supplies,Art,Art Item 28,108.0
1126,CA-2016-688714,24/11/2016,25/11/2016,Standard Class,AA-97792,Customer AA-97792,Home Office,United States,Chicago,Illinois,74012,South,TEC-MA-73647642,Technology,Machines,Machines Item 53,412.93
1127,CA-2017-308456,16/03/2017,21/03/2017,First Class,AA-10161,Customer AA-10161,Consumer,United States,San Francisco,Illinois,64030,East,FUR-FU-50678764,Furniture,Furnishings,Furnishings Item 63,790.88
1128,CA-2015-376076,08/08/2015,10/08/2015,Second Class,DD-12578,Customer DD-12578,Home Office,United States,New York City,Texas,82230,South,OFF-LA-91210882,Office Supplies,Labels,Labels Item 21,130.82
1129,CA-2016-640274,14/09/2016,16/09/2016,First Class,CC-26843,Customer CC-26843,Consumer,United States,Seattle,Washington,18189,East,FUR-BO-53436309,Furniture,Bookcases,Bookcases Item 76,362.76
1130,CA-2018-953431,09/03/2018,12/03/2018,Same Day,CC-95345,Customer CC-95345,Corporate,United States,Philadelphia,Illinois,70099,East,TEC-CO-99337816,Technology,Copiers,Copiers Item 90,1703.18
1131,CA-2018-234678,17/08/2018,21/08/2018,First Class,AA-47330,Customer AA-47330,Consumer,United States,Seattle,California,14568,Central,FUR-TA-53637816,Furniture,Tables,Tables Item 44,658.75
1132,CA-2018-843924,09/05/2018,12/05/2018,Second Class,DD-99964,Customer DD-99964,Corporate,United States,Chicago,New York,99284,Central,TEC-MA-77109673,Technology,Machines,Machines Item 64,774.56
1133,CA-2018-815715,27/09/2018,29/09/2018,Same Day,AA-72177,Customer AA-72177,Consumer,United States,Philadelphia,Illinois,10980,Central,OFF-AP-90567890,Office Supplies,Appliances,Appliances Item 27,196.28
1134,CA-2018-772035,04/09/2018,10/09/2018,Second Class,BB-34093,Customer BB-34093,Home Office,United States,Seattle,Texas,98291,South,FUR-BO-41638834,Furniture,Bookcases,Bookcases Item 86,101.27
1135,CA-2018-459682,25/02/2018,02/03/2018,Second Class,BB-43991,Customer BB-43991,Home Office,United States,Los Angeles,California,36534,Central,TEC-MA-57886105,Technology,Machines,Machines Item 55,256.15
1136,CA-2017-184439,23/06/2017,27/06/2017,Standard Class,BB-19671,Customer BB-19671,Consumer,United States,Seattle,Illinois,67109,West,OFF-LA-39894079,Office Supplies,Labels,Labels Item 33,182.86
1137,CA-2017-731929,14/11/2017,20/11/2017,Second Class,DD-83095,Customer DD-83095,Corporate,United States,San Francisco,Pennsylvania,10994,East,TEC-AC-47822586,Technology,Accessories,Accessories Item 47,1580.67
1138,CA-2018-727276,09/09/2018,14/09/2018,First Class,DD-19621,Customer DD-19621,Consumer,United States,Seattle,Pennsylvania,16429,West,OFF-BI-55375232,Office Supplies,Binders,Binders Item 28,114.38
1139,CA-2016-831670,31/12/2016,05/01/2017,Second Class,CC-42431,Customer CC-42431,Home Office,United States,Houston,New York,87095,West,TEC-AC-65045394,Technology,Accessories,Accessories Item 89,1119.14
1140,CA-2015-638939,02/04/2015,08/04/2015,Same Day,BB-47201,Customer BB-47201,Consumer,United States,San Francisco,California,25035,South,FUR-FU-34938890,Furniture,Furnishings,Furnishings Item 40,102.13
1141,CA-2018-322627,11/06/2018,15/06/2018,Second Class,CC-96069,Customer CC-96069,Corporate,United States,San Francisco,California,49156,East,FUR-TA-90003183,Furniture,Tables,Tables Item 1,1028.96
1142,CA-2016-902487,22/12/2016,24/12/2016,Same Day,CC-59827,Customer CC-59827,Consumer,United States,Seattle,Washington,72406,Central,FUR-TA-58184445,Furniture,Tables,Tables Item 16,422.12
1143,CA-2015-138450,01/02/2015,02/02/2015,Second Class,DD-57974,Customer DD-57974,Consumer,United States,San Francisco,Texas,41534,East,FUR-CH-61352441,Furniture,Chairs,Chairs Item 19,704.78
1144,CA-2016-207791,15/11/2016,17/11/2016,Second Class,BB-78358,Customer BB-78358,Consumer,United States,Chicago,Illinois,48496,West,OFF-AP-24268934,Office Supplies,Appliances,Appliances Item 5,168.84
